"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6216","[1440x900] Zoom 110.00000000000001% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","6090","[1920x1080] Setup - Bulk Testing — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","5798","[1440x900] Setup - Create Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","14278","✅ TC-B16 | [1920x1080] Results modal — no overflow, fully visible","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","5822","[1440x900] Create VC Step 1 — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","5895","[1366x768] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","8880","[1440x900] Setup - Bulk Testing — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","10205","[1440x900] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","5841","[1440x600] Critical controls still reachable on short viewport","","2026-05-13","passed","2026-05-13","⚡ EDGE — Short viewport height (content not hidden behind fold)","as1360-advanced.spec.js","",""
"","8312","✅ TC-S04 | [1920x1080] Single Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-master.spec.js","",""
"","61137","❌ TC-B19 | Upload empty CSV (headers only) — handled gracefully","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","5756","[1366x768] Setup - Test Coordinator — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","5745","[1440x900] Setup - Bulk Testing — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","15248","✅ TC-B08 | Row 2: colors/engine → Incorrect","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","5872","[1440x900] Setup - Train Coordinator — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","8373","✅ TC-S01 | Single Message Testing tab loads with input field","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-master.spec.js","",""
"","6002","[1440x900] Setup - Train Coordinator — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","9102","[1920x1080] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","5661","[1440x900] Setup - Bulk Testing — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","8994","⚡ EDGE-NET | [1920x1080] Layout correct even with simulated network delay","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","6123","[1920x1080] Zoom 75% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","5858","[1920x1080] VC Overview — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","7696","✅ TC-S04 | [1920x1080] Single Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-complete.spec.js","",""
"","5630","[1440x900] VC Overview — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5694","[1920x1080] Zoom 90% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","8516","✅ TC-I03 | [1440x900] Page body has no zero-width collapse","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","6107","[1440x900] Create VC Step 1 — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","9891","✅ TC-B01 | Bulk Testing tab loads correctly","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","5705","[1920x1080] Sidebar does not overlap main content","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Sidebar navigation visible and not overlapping","as1360-advanced.spec.js","",""
"","10771","✅ TC-I01 | [1440x900] All interactive elements within viewport on wizard pages","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","6952","[1920x1080] Setup - Test Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","13962","[1365x768 (just below 1366)] Layout handles boundary resolution correctly","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network > ⚡ EDGE-R — Boundary resolutions (1365 / 1367)","as1360-master.spec.js","",""
"","7059","[1920x1080] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","15249","[1366x768] All setup tabs visited in order — no layout break","","2026-05-13","passed","2026-05-13","⚡ EDGE — All tabs visited sequentially at smallest resolution","as1360-advanced.spec.js","",""
"","7031","[1024x600 (too short)] Layout degradation is handled gracefully","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Layout below minimum supported width","as1360-advanced.spec.js","",""
"","8746","✅ TC-B02 | Upload CSV file successfully","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","10166","⚡ EDGE-FONT | [1440x900] 120% font size does not cause horizontal scroll","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","15155","✅ TC-B16 | [1440x900] Results modal — no overflow, fully visible","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","6396","[1920x1080] Long scrollable pages stay within width","","2026-05-13","passed","2026-05-13","⚡ EDGE — Very tall content does not cause horizontal scroll","as1360-advanced.spec.js","",""
"","7814","✅ TC-S04 | [1440x900] Single Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-complete.spec.js","",""
"","15247","✅ TC-B07 | Row 1: colors/colors → Correct","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","5902","[1366x768] Create VC Step 1 — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","6146","[1366x768] Footer CTAs are visible and not clipped","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Footer CTAs visible at all resolutions","as1360-advanced.spec.js","",""
"","5967","[1366x768] Setup - Test Coordinator — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","7103","[800x600 (too small)] Layout degradation is handled gracefully","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Layout below minimum supported width","as1360-advanced.spec.js","",""
"","5912","[1366x768] Setup - Create Content — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","6041","[1366x768] No two major elements overlap each other","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Elements do NOT overlap at any resolution","as1360-advanced.spec.js","",""
"","5883","[1440x900] Setup - Create Content — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","12060","[1920x1080] Setup - Test Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","13871","✅ TC-B05 | Results modal shows summary cards (Completed, Accuracy, Correct, Incorrect)","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","5997","[1367x768 (just above)] Layout handles boundary resolution correctly","","2026-05-13","passed","2026-05-13","⚡ EDGE — Boundary resolutions just above/below 1366","as1360-advanced.spec.js","",""
"","9820","[1440x900] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","5995","[1366x768] Layout correct even with slow network","","2026-05-13","passed","2026-05-13","⚡ EDGE — Page load with slow network (throttled)","as1360-advanced.spec.js","",""
"","5998","[1920x1080] Layout correct even with slow network","","2026-05-13","passed","2026-05-13","⚡ EDGE — Page load with slow network (throttled)","as1360-advanced.spec.js","",""
"","6081","[1440x900] Setup - Test Coordinator — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","8247","⚡ EDGE-H | [1440x600] No horizontal scroll on short viewport","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","8367","[1920x1080] Setup - Bulk Testing — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","8306","✅ TC-B14 | [1440x900] Bulk Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","8957","[1366x768] Setup - Test Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","5633","[1440x900] Setup - Test Coordinator — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","5894","[1366x768] Setup - Create Content — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","14264","✅ TC-B08 | Row 2 (colors/engine) shows Incorrect badge","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","6140","[1920x1080] Setup - Create Content — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","17941","✅ TC-F01 | Flagged Messages tab loads without JS errors","","2026-05-14","passed","2026-05-14","🔴 FLAGGED MESSAGES — Tab loads & responsiveness","as1360-master.spec.js","",""
"","5864","[1366x768] Sidebar does not overlap main content","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Sidebar navigation visible and not overlapping","as1360-advanced.spec.js","",""
"","6411","[1920x1080] Large OS font size (1.5x) does not break layout","","2026-05-13","passed","2026-05-13","⚡ EDGE — Font scaling does not break layout","as1360-advanced.spec.js","",""
"","9815","[1920x1080] VC Draft — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","6055","[1920x1080] VC Overview — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","13631","✅ TC-B10 | Filter All/Correct/Incorrect buttons work","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","9812","[1366x768] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","6506","[1440x900] Switching tabs does not break layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Tab switching keeps layout stable","as1360-advanced.spec.js","",""
"","5804","[1920x1080] No two major elements overlap each other","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Elements do NOT overlap at any resolution","as1360-advanced.spec.js","",""
"","12711","✅ TC-B05 | Results modal shows Completed, Accuracy, Correct, Incorrect cards","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","8448","[1366x768] Setup - Test Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5719","[1920x1080] Zoom 100% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","8982","⚡ EDGE-ZOOM | [1440x900 @ 75% zoom] No horizontal scroll","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","11005","✅ TC-B14 | [1920x1080] Bulk Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","6414","[1366x768] Setup - Create Content — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","14009","✅ TC-B10 | Filter All/Correct/Incorrect buttons work","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","6470","[1440x900] Setup - Create Content — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","6312","[1920x1080] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5655","[1920x1080] Create VC Step 1 — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","5915","[1920x1080] Setup - Test Coordinator — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","9373","[1440x900] Create VC Step 1 — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","6585","[1440x900] Setup - Create Coordinator — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","13040","❌ TC-L05 | Login with wrong credentials — shows error","","2026-05-14","passed","2026-05-14","🔐 LOGIN — Page loads and authentication works","as1360-master.spec.js","",""
"","5701","Resize during navigation does not freeze or break layout","","2026-05-13","passed","2026-05-13","⚡ EDGE — Resize while content is loading","as1360-advanced.spec.js","",""
"","8836","[1440x900] Setup - Test Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","5659","[1920x1080] VC Draft — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","8088","[1920x1080] VC Overview — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5788","[1366x768] Setup - Create Coordinator — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","5864","[1366x768] VC Overview — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","14930","[1920x1080] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","9759","✅ TC-I02 | [1920x1080] Footer CTAs (Next, Save as Draft, Back) visible and not clipped","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","13126","✅ TC-B15 | [1440x900] Bulk Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","7065","[1920x1080] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5820","[1366x768] VC Draft — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","5567","[1920x1080] Setup - Create Coordinator — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","11134","⚡ EDGE-ZOOM | [1440x900 @ 125% zoom] No horizontal scroll","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","11178","✅ TC-B06 | Results table columns are all visible","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","10976","❌ TC-B19 | Upload empty CSV (headers only) — page does not crash","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","6241","[1920x1080] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","7679","[1440x900] Setup - Create Coordinator — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","8200","✅ TC-I03 | [1440x900] Sidebar does not overlap main content","","2026-05-14","failed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","6313","[1440x900] Create VC Step 1 — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","8628","✅ TC-I03 | [1920x1080] Sidebar does not overlap main content","","2026-05-14","failed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","6338","[1366x768] Long scrollable pages stay within width","","2026-05-13","passed","2026-05-13","⚡ EDGE — Very tall content does not cause horizontal scroll","as1360-advanced.spec.js","",""
"","9600","✅ TC-I06 | [1920x1080] No collapsed zero-width containers","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","10007","✅ TC-I05 | [1366x768] No images overflow their containers","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","5778","[1366x768] Setup - Bulk Testing — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5982","[1440x900] Zoom 90% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","9796","[1366x768] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","12294","✅ TC-F01 | Flagged Messages tab loads correctly","","2026-05-14","passed","2026-05-14","🔴 FLAGGED MESSAGES — Tab loads & responsiveness","as1360-complete.spec.js","",""
"","8835","✅ TC-B01 | Bulk Testing tab loads with upload area and instructions","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","12208","✅ TC-B04 | Results modal opens after Start Test","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","10926","[1440x900] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","5788","[1440x900] Create VC Step 1 — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","6902","[1440x900] VC Overview — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5632","[1366x768] VC Overview — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5725","[1920x1080] Setup - Train Coordinator — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","6889","⚡ EDGE-RN | Resize during navigation does not freeze layout","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","18634","✅ TC-B11 | Response time shown for each row (e.g. 287ms)","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","6514","[1365x768 (just below)] Layout handles boundary resolution correctly","","2026-05-13","passed","2026-05-13","⚡ EDGE — Boundary resolutions just above/below 1366","as1360-advanced.spec.js","",""
"","12138","✅ TC-B09 | Accuracy card is shown with a percentage value","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","6332","[1920x1080] Create VC Step 1 — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","15245","✅ TC-B09 | Accuracy shows 66.7%","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","7436","Rapid resize 1920→1366→1920 does not break layout","","2026-05-13","passed","2026-05-13","⚡ EDGE — Rapid resize between resolutions","as1360-advanced.spec.js","",""
"","5658","[1366x768] Create VC Step 1 — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","6979","[1366x768] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","12428","✅ TC-B09 | Accuracy card shows a percentage value","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","5814","[1440x900] VC Overview — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","11820","[1440x900] Setup - Create Content — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","8274","[1366x768] VC Overview — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","10462","[1440x900] Create VC Step 1 — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5784","[1366x768] Setup - Train Coordinator — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","5707","[1440x900] Layout correct even with slow network","","2026-05-13","passed","2026-05-13","⚡ EDGE — Page load with slow network (throttled)","as1360-advanced.spec.js","",""
"","11170","✅ TC-S04 | [1366x768] Single Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-master.spec.js","",""
"","5936","[1920x1080] Setup - Test Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","11492","❌ TC-B18 | Upload wrong file type (.txt) — rejected or Start Test stays disabled","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","11545","✅ TC-B07 | Row 1 (colors/colors) shows message text and status badge","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","6446","[1366x768] Setup - Create Content — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","10166","✅ TC-I03 | [1920x1080] Page body has no zero-width collapse","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","10199","[1366x768] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","15922","[1440x900] Setup - Bulk Testing — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5811","[1920x1080] VC Draft — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","9064","⚡ EDGE-RR | Rapid resize 1920→1366→1920 does not break layout","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","15721","✅ TC-F04 | [1440x900] Flagged Messages tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🔴 FLAGGED MESSAGES — Tab loads & responsiveness","as1360-master.spec.js","",""
"","8656","[1366x768] Create VC Step 1 — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
