"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5748","[1366x768] Setup - Flagged Messages — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","6083","[1920x1080] Footer CTAs are visible and not clipped","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Footer CTAs visible at all resolutions","as1360-advanced.spec.js","",""
"","7049","[1280x600 (short)] Layout degradation is handled gracefully","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Layout below minimum supported width","as1360-advanced.spec.js","",""
"","5630","[1440x900] VC Overview — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5856","[1920x1080] VC Overview — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","6294","[1440x900] Large OS font size (1.5x) does not break layout","","2026-05-13","passed","2026-05-13","⚡ EDGE — Font scaling does not break layout","as1360-advanced.spec.js","",""
"","5864","[1366x768] Sidebar does not overlap main content","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Sidebar navigation visible and not overlapping","as1360-advanced.spec.js","",""
"","5658","[1366x768] Create VC Step 1 — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","7031","[1024x600 (too short)] Layout degradation is handled gracefully","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Layout below minimum supported width","as1360-advanced.spec.js","",""
"","5794","[1366x768] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5820","[1366x768] VC Draft — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","5811","[1920x1080] VC Draft — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","6232","[1366x768] Setup - Train Coordinator — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","6002","[1440x900] Setup - Train Coordinator — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","5694","[1920x1080] Zoom 90% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","5705","[1920x1080] Sidebar does not overlap main content","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Sidebar navigation visible and not overlapping","as1360-advanced.spec.js","",""
"","5982","[1440x900] Zoom 90% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","5628","[1440x900] Setup - Train Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","5949","[1920x1080] Switching tabs does not break layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Tab switching keeps layout stable","as1360-advanced.spec.js","",""
"","7065","[1920x1080] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5629","[1366x768] Setup - Create Content — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","13037","✅ TC-S03 | Response is displayed after sending message","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-complete.spec.js","",""
"","5778","[1366x768] Setup - Bulk Testing — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5890","[1440x900] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","15245","✅ TC-B09 | Accuracy shows 66.7%","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","15247","✅ TC-B07 | Row 1: colors/colors → Correct","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","13631","✅ TC-B10 | Filter All/Correct/Incorrect buttons work","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","6120","[1440x900] Long scrollable pages stay within width","","2026-05-13","passed","2026-05-13","⚡ EDGE — Very tall content does not cause horizontal scroll","as1360-advanced.spec.js","",""
"","6353","[1920x1080] Setup - Bulk Testing — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","9953","[1440x900] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5963","[1440x900] Setup - Create Content — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","5955","[1366x768] Setup - Create Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","5910","[1440x900] No two major elements overlap each other","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Elements do NOT overlap at any resolution","as1360-advanced.spec.js","",""
"","11260","✅ TC-B08 | Row 2: colors/engine → Incorrect status badge visible","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","6470","[1440x900] Setup - Create Content — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","5740","[1440x900] Setup - Create Content — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","8169","✅ TC-F04 | [1920x1080] Flagged Messages tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🔴 FLAGGED MESSAGES — Tab loads & responsiveness","as1360-complete.spec.js","",""
"","15248","✅ TC-B08 | Row 2: colors/engine → Incorrect","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","8674","[1366x768] Setup - Create Content — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","7679","[1440x900] Setup - Create Coordinator — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","5661","[1440x900] Setup - Bulk Testing — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","5818","[1920x1080] Setup - Create Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","8746","✅ TC-B02 | Upload CSV file successfully","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","6099","[1366x768] Setup - Test Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","6041","[1366x768] No two major elements overlap each other","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Elements do NOT overlap at any resolution","as1360-advanced.spec.js","",""
"","5881","[1920x1080] Setup - Create Content — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5811","[1366x768] Zoom 110.00000000000001% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","6810","Scroll position does not jump to unexpected position after resize","","2026-05-13","passed","2026-05-13","⚡ EDGE — Scroll position preserved after resize","as1360-advanced.spec.js","",""
"","5878","[1366x768] Setup - Bulk Testing — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","7814","✅ TC-S04 | [1440x900] Single Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-complete.spec.js","",""
"","5633","[1440x900] Setup - Test Coordinator — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","6135","[1366x768] Zoom 75% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","5784","[1366x768] Zoom 100% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","9881","❌ TC-B17 | Upload wrong file type (.txt) — rejected","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","11030","✅ TC-B03 | Start Test button is clickable after CSV upload","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","6411","[1920x1080] Large OS font size (1.5x) does not break layout","","2026-05-13","passed","2026-05-13","⚡ EDGE — Font scaling does not break layout","as1360-advanced.spec.js","",""
"","6551","[1366x768] Switching tabs does not break layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Tab switching keeps layout stable","as1360-advanced.spec.js","",""
"","6979","[1366x768] Setup - Create Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","6595","[1920x1080] Setup - Create Coordinator — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","12888","✅ TC-B07 | Row 1: colors/colors — result row visible with status badge","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","8448","[1366x768] Setup - Test Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5841","[1440x600] Critical controls still reachable on short viewport","","2026-05-13","passed","2026-05-13","⚡ EDGE — Short viewport height (content not hidden behind fold)","as1360-advanced.spec.js","",""
"","7103","[800x600 (too small)] Layout degradation is handled gracefully","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Layout below minimum supported width","as1360-advanced.spec.js","",""
"","5798","[1440x900] Setup - Create Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","5730","[1440x900] Setup - Test Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","12622","✅ TC-F05 | Tab switching Single → Bulk → Flagged keeps layout stable","","2026-05-14","passed","2026-05-14","🔴 FLAGGED MESSAGES — Tab loads & responsiveness","as1360-complete.spec.js","",""
"","6312","[1920x1080] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5788","[1440x900] Create VC Step 1 — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5998","[1920x1080] Layout correct even with slow network","","2026-05-13","passed","2026-05-13","⚡ EDGE — Page load with slow network (throttled)","as1360-advanced.spec.js","",""
"","5862","[1440x900] Setup - Train Coordinator — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","12208","✅ TC-B04 | Results modal opens after Start Test","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","5963","[1440x900] Setup - Flagged Messages — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","5968","[1920x1080] VC Draft — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","6098","[1920x1080] Setup - Bulk Testing — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
